"ID","sex","birthday","natalPride","lastSeenDate","lastSeenStatus","deathOccasion","captureOccasion","captureDate","captureBegin","captureNorth","captureEast","season","year","habitat","habitatCode","age","stage","stageNb","group","survival","reproduction","reproStage","cubs","nb_af_pride","coal_size","nb_nm_coal_hr"
"ID239","M","1987-01-15","UNK","1995-03-14",NA,NA,14,"1991-06-15","07:40:00",9701300,714900,"dry",1991,"grassland",0,54,"RM",9,"GRP68",1,NA,NA,NA,3,2,0
"ID300","M","1987-01-15","UNK","1993-12-11",NA,NA,14,"1991-06-15","07:40:00",9701300,714900,"dry",1991,"grassland",0,54,"RM",9,"GRP68",1,NA,NA,NA,3,2,0
"ID1011","F","1980-02-15","SB","1993-09-23","D",19,14,"1991-06-15","09:00:00",9704100,707600,"dry",1991,"grassland",0,137,"AF",3,"GRP257",1,NA,"RAF_3",NA,3,NA,0
"ID1019","F","1983-12-15","SB","1992-12-17",NA,NA,14,"1991-06-15","09:00:00",9701500,712500,"dry",1991,"grassland",0,91,"AF",3,"GRP221",1,0,"NR",NA,3,NA,0
"ID1022","F","1984-03-15","SB","1994-02-28",NA,NA,14,"1991-06-15","09:00:00",9701500,712500,"dry",1991,"grassland",0,88,"AF",3,"GRP221",1,1,"NR",0,3,NA,0
"ID1017","F","1983-12-15","SB","1994-06-22",NA,NA,14,"1991-06-15","09:15:00",9703000,714000,"dry",1991,"grassland",0,91,"AF",3,"GRP221",1,0,"NR",NA,3,NA,0
"ID1118","M","1981-01-15","UNK","1993-05-01",NA,NA,14,"1991-06-15","13:00:00",9717000,723300,"dry",1991,"grassland",0,126,"RM",9,"GRP265",1,NA,NA,NA,NA,2,0
"ID1119","M","1987-03-15","UNK","1996-08-18",NA,NA,14,"1991-06-15","13:00:00",9717000,723300,"dry",1991,"grassland",0,52,"RM",9,"GRP265",1,NA,NA,NA,NA,2,0
"ID1054","F","1978-07-15","SM","1993-09-26","D",19,14,"1991-06-15","09:00:00",9718000,725100,"dry",1991,"grassland",0,156,"AF",3,"GRP241",1,0,"NR",NA,1,NA,0
"ID1110","F","1976-10-15","SB","1993-08-22","D",19,14,"1991-06-15","09:00:00",9705900,710700,"dry",1991,"woodland",1,177,"AF",3,"GRP257",1,0,"NR",NA,3,NA,0
"ID961","F","1985-05-15","SB","1992-07-29",NA,NA,14,"1991-06-15","16:00:00",9702000,708500,"dry",1991,"grassland",0,74,"AF",3,"GRP257",1,0,"NR",NA,3,NA,0
"ID984","M","1990-02-15","SW","1992-05-08",NA,NA,14,"1991-06-15","12:30:00",9699500,710000,"dry",1991,"grassland",0,17,"SA1",1,"GRP257",1,NA,NA,NA,3,NA,0
"ID985","F","1990-02-15","SW","1994-07-06","D",20,14,"1991-06-15","12:30:00",9699500,710000,"dry",1991,"grassland",0,17,"SA1",1,"GRP257",1,NA,NA,NA,3,NA,0
"ID986","F","1990-02-15","SW","2003-05-19","D",38,14,"1991-06-15","12:30:00",9699500,710000,"dry",1991,"grassland",0,17,"SA1",1,"GRP257",1,NA,NA,NA,3,NA,0
"ID1128","M","1991-01-15","TR","1996-10-17",NA,NA,14,"1991-06-15","17:22:00",9731500,708100,"dry",1991,"woodland",1,6,"C",12,"GRP267",1,NA,NA,NA,1,NA,0
"ID1129","F","1991-01-15","TR","2004-01-03",NA,NA,14,"1991-06-15","17:22:00",9731500,708100,"dry",1991,"woodland",1,6,"C",12,"GRP267",1,NA,NA,NA,1,NA,0
"ID1130","F","1991-01-15","TR","2003-12-02",NA,NA,14,"1991-06-15","17:22:00",9731500,708100,"dry",1991,"woodland",1,6,"C",12,"GRP267",1,NA,NA,NA,1,NA,0
"ID1235","F","1982-07-15","UNK","1994-02-18","D",20,14,"1991-06-15","17:22:00",9731500,708100,"dry",1991,"woodland",1,108,"AF",3,"GRP267",1,0,"NR",NA,1,NA,0
"ID16","F","1978-08-15","BF","1994-01-29",NA,NA,15,"1991-11-15","09:50:00",9712800,737800,"wet",1992,"grassland",0,160,"AF",3,"GRP16",1,NA,"NR",0,3,NA,4
"ID19","F","1978-08-15","BF","1996-04-10",NA,NA,15,"1991-11-15","09:50:00",9712800,737800,"wet",1992,"grassland",0,160,"AF",3,"GRP16",1,NA,"RAF_2",NA,3,NA,4
"ID54","F","1991-04-15","BF","2006-03-15",NA,NA,15,"1991-11-15","09:50:00",9712800,737800,"wet",1992,"grassland",0,8,"J",12,"GRP16",1,NA,NA,NA,3,NA,4
"ID55","F","1991-04-15","BF","1997-04-30","D",26,15,"1991-11-15","09:50:00",9712800,737800,"wet",1992,"grassland",0,8,"J",12,"GRP16",1,NA,NA,NA,3,NA,4
"ID56","F","1991-08-15","BF","2004-07-06","D",41,15,"1991-11-15","09:50:00",9712800,737800,"wet",1992,"grassland",0,4,"C",12,"GRP16",1,NA,NA,NA,3,NA,4
"ID57","F","1991-08-15","BF","1994-06-29",NA,NA,15,"1991-11-15","09:50:00",9712800,737800,"wet",1992,"grassland",0,4,"C",12,"GRP16",1,NA,NA,NA,3,NA,4
"ID79","F","1985-05-15","BF","1997-08-18",NA,NA,15,"1991-11-15","09:50:00",9712800,737800,"wet",1992,"grassland",0,79,"AF",3,"GRP16",1,NA,"RAF_1",NA,3,NA,4
"ID1014","M","1982-10-15","SB","1994-01-05",NA,NA,15,"1991-11-15","16:10:00",9714500,739500,"wet",1992,"grassland",0,110,"RM",9,"GRP226",1,NA,NA,NA,3,2,0
"ID1018","M","1983-12-15","SB","1994-01-05",NA,NA,15,"1991-11-15","16:10:00",9714500,739500,"wet",1992,"grassland",0,96,"RM",9,"GRP226",1,NA,NA,NA,3,2,0
"ID58","M","1991-08-15","BF","1994-01-12",NA,NA,15,"1991-11-15","16:10:00",9714500,739500,"wet",1992,"grassland",0,4,"C",12,"GRP16",1,NA,NA,NA,3,NA,4
"ID107","F","1983-09-15","CS","1992-04-14",NA,NA,15,"1991-11-15","18:09:00",9731700,700300,"wet",1992,"woodland",1,99,"AF",3,"GRP37",0,NA,NA,NA,1,NA,4
"ID82","M","1980-07-15","UNK","1995-02-16",NA,NA,15,"1991-11-15","09:10:00",9734500,702000,"wet",1992,"woodland",1,137,"RM",9,"GRP33",1,NA,NA,NA,3,2,0
"ID177","F","1980-09-15","CS","1998-03-25",NA,NA,15,"1991-11-15","09:10:00",9734500,702000,"wet",1992,"woodland",1,135,"AF",3,"GRP46",1,1,"NR",3,7,NA,4
"ID269","M","1980-07-15","UNK","1992-12-07","D",18,15,"1991-11-15","15:15:00",9734700,702200,"wet",1992,"grassland",0,137,"RM",9,"GRP33",1,NA,NA,NA,3,2,0
"ID129","F","1986-04-15","CS","1994-03-02",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,68,"AF",3,"GRP46",1,0,"NR",NA,7,NA,4
"ID131","F","1986-04-15","CS","1992-07-20",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,68,"AF",3,"GRP46",1,0,"NR",NA,7,NA,4
"ID137","F","1986-06-15","CS","1993-01-30",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,66,"AF",3,"GRP46",1,0,"NR",NA,7,NA,4
"ID139","F","1986-06-15","CS","1994-01-06",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,66,"AF",3,"GRP46",1,0,"NR",NA,7,NA,4
"ID142","F","1988-04-15","CS","1994-01-18",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,44,"AF",3,"GRP46",1,1,"NR",NA,7,NA,4
"ID144","F","1990-04-15","CS","2002-05-29",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,20,"SA2",2,"GRP46",1,NA,NA,NA,7,NA,4
"ID145","M","1990-08-15","CS","1994-04-16",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,16,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID147","F","1990-08-15","CS","1993-01-14","D",18,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,16,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID148","M","1990-08-15","CS","1992-01-30",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"grassland",0,16,"SA1",1,"GRP46",0,NA,NA,NA,7,NA,4
"ID149","F","1990-08-15","CS","2000-12-19",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"grassland",0,16,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID150","M","1990-11-15","CS","1994-02-07","D",20,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"grassland",0,13,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID176","F","1980-02-15","CS","1992-08-07",NA,NA,15,"1991-11-15","11:30:00",9727500,699800,"wet",1992,"woodland",1,142,"AF",3,"GRP46",1,0,"NR",NA,7,NA,4
"ID146","M","1990-08-15","CS","1994-02-26","D",20,15,"1991-11-15","08:20:00",9731700,700200,"wet",1992,"woodland",1,16,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID151","M","1990-11-15","CS","1994-07-26",NA,NA,15,"1991-11-15","08:20:00",9731700,700200,"wet",1992,"woodland",1,13,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID153","M","1990-11-15","CS","1992-06-09",NA,NA,15,"1991-11-15","08:20:00",9731700,700200,"wet",1992,"woodland",1,13,"SA1",1,"GRP46",0,NA,NA,NA,7,NA,4
"ID154","F","1990-11-15","CS","1993-02-28",NA,NA,15,"1991-11-15","07:30:00",9730200,703800,"wet",1992,"woodland",1,13,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID157","M","1991-01-15","CS","1993-01-21",NA,NA,15,"1991-11-15","07:30:00",9730200,703800,"wet",1992,"woodland",1,11,"J",12,"GRP46",1,NA,NA,NA,7,NA,4
"ID161","M","1991-01-15","CS","1992-10-30",NA,NA,15,"1991-11-15","14:30:00",9725000,703200,"wet",1992,"woodland",1,11,"J",12,"GRP46",1,NA,NA,NA,7,NA,4
"ID156","M","1991-01-15","CS","1992-11-15",NA,NA,15,"1991-11-15","10:00:00",9723400,705800,"wet",1992,"woodland",1,11,"J",12,"GRP46",1,NA,NA,NA,7,NA,4
"ID158","M","1991-01-15","CS","1992-12-22",NA,NA,15,"1991-11-15","10:00:00",9723400,705800,"wet",1992,"woodland",1,11,"J",12,"GRP46",1,NA,NA,NA,7,NA,4
"ID159","F","1991-01-15","CS","1994-01-28","D",20,15,"1991-11-15","10:00:00",9723400,705800,"wet",1992,"woodland",1,11,"J",12,"GRP46",1,NA,NA,NA,7,NA,4
"ID160","M","1991-01-15","CS","1992-09-16",NA,NA,15,"1991-11-15","10:00:00",9723400,705800,"wet",1992,"woodland",1,11,"J",12,"GRP46",1,NA,NA,NA,7,NA,4
"ID152","F","1990-11-15","CS","1994-01-10",NA,NA,15,"1991-11-15","10:40:00",9728500,700500,"wet",1992,"woodland",1,13,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID155","F","1990-11-15","CS","1992-08-27",NA,NA,15,"1991-11-15","10:40:00",9728500,700500,"wet",1992,"woodland",1,13,"SA1",1,"GRP46",1,NA,NA,NA,7,NA,4
"ID257","F","1983-12-15","GW","2001-09-07","D",35,15,"1991-11-15","12:05:00",9698500,718500,"wet",1992,"grassland",0,96,"AF",3,"GRP89",1,NA,"NR",0,4,NA,4
"ID256","F","1983-12-15","GW","1992-03-04",NA,NA,15,"1991-11-15","11:00:00",9684000,728000,"wet",1992,"grassland",0,96,"AF",3,"GRP89",0,NA,NA,NA,4,NA,4
"ID288","M","1989-01-15","GU","1992-01-08",NA,NA,15,"1991-11-15","11:00:00",9684000,728000,"wet",1992,"grassland",0,35,"YM2",5,"GRP89",0,NA,NA,NA,4,NA,4
"ID289","F","1989-01-15","GU","1995-10-25","D",23,15,"1991-11-15","11:00:00",9684000,728000,"wet",1992,"grassland",0,35,"AF",3,"GRP89",1,0,"NR",NA,4,NA,4
"ID290","F","1989-01-15","GU","1998-06-25",NA,NA,15,"1991-11-15","11:00:00",9684000,728000,"wet",1992,"grassland",0,35,"AF",3,"GRP89",1,0,"NR",NA,4,NA,4
"ID1270","M","1980-03-15","UNK","1992-04-14",NA,NA,15,"1991-11-15","10:00:00",9700300,729200,"wet",1992,"grassland",0,141,"RM",9,"GRP124",0,NA,NA,NA,4,1,5
"ID333","M","1990-06-15","K2","1993-05-03",NA,NA,15,"1991-11-15","09:00:00",9727500,716100,"wet",1992,"woodland",1,18,"SA2",2,"GRP116",1,NA,NA,NA,2,NA,4
"ID334","M","1990-06-15","K2","1994-04-29",NA,NA,15,"1991-11-15","09:00:00",9727500,716100,"wet",1992,"woodland",1,18,"SA2",2,"GRP116",1,NA,NA,NA,2,NA,4
"ID441","F","1984-06-15","K2","1992-12-27",NA,NA,15,"1991-11-15","09:00:00",9727500,716100,"wet",1992,"woodland",1,90,"AF",3,"GRP116",1,0,"NR",NA,2,NA,4
"ID479","F","1982-03-15","KB","1992-02-25",NA,NA,15,"1991-11-15","09:00:00",9727500,716100,"wet",1992,"grassland",0,117,"AF",3,"GRP116",0,NA,NA,NA,2,NA,4
"ID332","F","1984-08-15","KB","1996-08-12","D",25,15,"1991-11-15","09:46:00",9726700,722200,"wet",1992,"grassland",0,88,"AF",3,"GRP120",1,0,"NR",NA,2,NA,4
"ID336","F","1990-06-15","KB","2001-04-17",NA,NA,15,"1991-11-15","09:46:00",9726700,722200,"wet",1992,"grassland",0,18,"SA2",2,"GRP120",1,NA,NA,NA,2,NA,4
"ID399","F","1977-06-15","LL","1994-05-31","D",20,15,"1991-11-15","09:46:00",9726700,722200,"wet",1992,"grassland",0,174,"AF",3,"GRP120",1,0,"NR",NA,2,NA,4
"ID461","M","1990-01-15","LL","1993-02-16",NA,NA,15,"1991-11-15","07:45:00",9730400,717300,"wet",1992,"grassland",0,23,"SA2",2,"GRP129",1,NA,NA,NA,13,NA,4
"ID653","M","1983-03-15","MS","1994-05-17",NA,NA,15,"1991-11-15","08:20:00",9732800,720500,"wet",1992,"woodland",1,105,"RM",9,"GRP140",1,NA,NA,NA,13,4,0
"ID429","F","1983-01-15","LL","1994-03-01","D",20,15,"1991-11-15","08:20:00",9732800,720500,"wet",1992,"woodland",1,107,"AF",3,"GRP129",1,1,"NR",2,13,NA,4
"ID654","M","1983-03-15","MS","1995-01-10",NA,NA,15,"1991-11-15","09:25:00",9730800,717800,"wet",1992,"grassland",0,105,"RM",9,"GRP140",1,NA,NA,NA,13,4,0
"ID475","F","1979-06-15","LL","1994-03-01",NA,NA,15,"1991-11-15","09:25:00",9730800,717800,"wet",1992,"woodland",1,150,"AF",3,"GRP129",1,1,"NR",1,13,NA,4
"ID478","F","1979-08-15","LL","1991-11-17",NA,NA,15,"1991-11-15","09:25:00",9730800,717800,"wet",1992,"woodland",1,148,"AF",3,"GRP129",0,NA,NA,NA,13,NA,4
"ID452","M","1989-11-15","LL","1993-02-16",NA,NA,15,"1991-11-15","18:00:00",9728700,719100,"wet",1992,"woodland",1,25,"YM1",4,"GRP129",1,NA,NA,NA,13,NA,4
"ID454","M","1989-09-15","LL","1992-04-02",NA,NA,15,"1991-11-15","18:00:00",9728700,719100,"wet",1992,"woodland",1,27,"YM1",4,"GRP129",0,NA,NA,NA,13,NA,4
"ID458","M","1989-08-15","LL","1993-02-17",NA,NA,15,"1991-11-15","18:00:00",9728700,719100,"wet",1992,"woodland",1,28,"YM1",4,"GRP129",1,NA,NA,NA,13,NA,4
"ID456","F","1989-11-15","LL","1999-03-01","D",30,15,"1991-11-15","10:15:00",9728600,715200,"wet",1992,"woodland",1,25,"AF",3,"GRP129",1,1,"NR",0,13,NA,4
"ID457","F","1989-11-15","LL","2000-11-09",NA,NA,15,"1991-11-15","10:15:00",9728600,715200,"wet",1992,"woodland",1,25,"AF",3,"GRP129",1,0,"NR",NA,13,NA,4
"ID459","F","1989-09-15","LL","1994-02-20",NA,NA,15,"1991-11-15","10:15:00",9728600,715200,"wet",1992,"woodland",1,27,"AF",3,"GRP129",1,1,"NR",0,13,NA,4
"ID460","F","1989-09-15","LL","2002-12-11","D",38,15,"1991-11-15","10:15:00",9728600,715200,"wet",1992,"woodland",1,27,"AF",3,"GRP129",1,0,"NR",NA,13,NA,4
"ID651","M","1983-03-15","MS","1995-03-16","D",22,15,"1991-11-15","12:35:00",9731800,715100,"wet",1992,"grassland",0,105,"RM",9,"GRP140",1,NA,NA,NA,13,4,0
"ID445","F","1987-04-15","LL","1997-11-25","D",28,15,"1991-11-15","12:35:00",9731800,715100,"wet",1992,"woodland",1,56,"AF",3,"GRP129",1,1,"NR",NA,13,NA,4
"ID453","F","1989-08-15","LL","1994-02-21",NA,NA,15,"1991-11-15","17:35:00",9728600,715200,"wet",1992,"woodland",1,28,"AF",3,"GRP129",1,0,"NR",NA,13,NA,4
"ID656","M","1983-06-15","MS","1991-12-30",NA,NA,15,"1991-11-15","07:55:00",9730700,717800,"wet",1992,"woodland",1,102,"RM",9,"GRP140",0,NA,NA,NA,13,4,0
"ID434","F","1983-03-15","LL","1993-12-04",NA,NA,15,"1991-11-15","07:55:00",9730700,717800,"wet",1992,"woodland",1,105,"AF",3,"GRP129",1,0,"NR",NA,13,NA,4
"ID431","F","1983-01-15","LL","1994-03-20","D",20,15,"1991-11-15","18:00:00",9729900,719400,"wet",1992,"woodland",1,107,"AF",3,"GRP129",1,1,"NR",0,13,NA,4
"ID436","F","1983-08-15","LL","1993-06-25","D",19,15,"1991-11-15","07:20:00",9732100,716200,"wet",1992,"woodland",1,100,"AF",3,"GRP129",1,0,"NR",NA,13,NA,4
"ID455","M","1989-11-15","LL","1992-02-15",NA,NA,15,"1991-11-15","14:00:00",9725800,722500,"wet",1992,"woodland",1,25,"YM1",4,"GRP129",0,NA,NA,NA,13,NA,4
"ID477","F","1979-08-15","LL","1993-07-29",NA,NA,15,"1991-11-15","11:40:00",9731600,709300,"wet",1992,"grassland",0,148,"AF",3,"GRP129",1,0,"NR",NA,13,NA,4
"ID513","M","1990-03-15","MH","1992-05-06",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,21,"SA2",2,"GRP143",0,NA,NA,NA,2,NA,4
"ID514","F","1990-03-15","MH","1992-05-06",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,21,"SA2",2,"GRP143",0,NA,NA,NA,2,NA,4
"ID515","F","1990-03-15","MH","1992-05-06",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,21,"SA2",2,"GRP143",0,NA,NA,NA,2,NA,4
"ID516","F","1990-03-15","MH","1992-05-06",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,21,"SA2",2,"GRP143",0,NA,NA,NA,2,NA,4
"ID517","F","1990-03-15","MH","1992-05-06",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,21,"SA2",2,"GRP143",0,NA,NA,NA,2,NA,4
"ID524","F","1990-03-15","MH","1993-01-21",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,21,"SA2",2,"GRP143",1,NA,NA,NA,2,NA,4
"ID532","F","1990-03-15","MH","1992-05-06",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,21,"SA2",2,"GRP143",0,NA,NA,NA,2,NA,4
"ID575","F","1979-07-15","UNK","1992-05-06",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,149,"AF",3,"GRP143",0,NA,NA,NA,2,NA,4
"ID577","F","1982-07-15","UNK","1992-05-06",NA,NA,15,"1991-11-15","11:30:00",9720500,705500,"wet",1992,"grassland",0,113,"AF",3,"GRP143",0,NA,NA,NA,2,NA,4
"ID650","F","1981-02-15","MS","1997-12-05",NA,NA,15,"1991-11-15","09:30:00",9718500,710500,"wet",1992,"grassland",0,130,"AF",3,"GRP152",1,1,"NR",0,8,NA,4
"ID582","F","1989-02-15","MK","2002-12-24",NA,NA,15,"1991-11-15","18:30:00",9720500,710500,"wet",1992,"grassland",0,34,"AF",3,"GRP152",1,0,"NR",NA,8,NA,4
"ID631","F","1989-02-15","MK","2003-01-16",NA,NA,15,"1991-11-15","18:30:00",9720500,710500,"wet",1992,"grassland",0,34,"AF",3,"GRP152",1,0,"NR",NA,8,NA,4
"ID632","M","1989-02-15","MK","1993-04-14",NA,NA,15,"1991-11-15","18:30:00",9720500,710500,"wet",1992,"grassland",0,34,"YM2",5,"GRP152",1,NA,NA,NA,8,NA,4
"ID633","M","1989-02-15","MK","1993-12-30",NA,NA,15,"1991-11-15","18:30:00",9720500,710500,"wet",1992,"grassland",0,34,"YM2",5,"GRP152",1,NA,NA,NA,8,NA,4
"ID635","F","1989-08-15","MK","1993-03-09",NA,NA,15,"1991-11-15","18:30:00",9720500,710500,"wet",1992,"grassland",0,28,"AF",3,"GRP152",1,0,"NR",NA,8,NA,4
"ID636","F","1990-04-15","MK","2005-07-23",NA,NA,15,"1991-11-15","18:30:00",9720500,710500,"wet",1992,"grassland",0,20,"SA2",2,"GRP152",1,NA,NA,NA,8,NA,4
"ID675","F","1980-04-15","MS","1993-07-13",NA,NA,15,"1991-11-15","18:30:00",9720500,710500,"wet",1992,"grassland",0,140,"AF",3,"GRP152",1,NA,"RAF_4",NA,8,NA,4
"ID634","F","1989-08-15","MK","1999-05-25",NA,NA,15,"1991-11-15","12:00:00",9723000,708000,"wet",1992,"grassland",0,28,"AF",3,"GRP152",1,0,"NR",NA,8,NA,4
"ID629","F","1986-03-15","MK","1992-10-27",NA,NA,15,"1991-11-15","08:15:00",9723400,708500,"wet",1992,"grassland",0,69,"AF",3,"GRP152",1,0,"NR",NA,8,NA,4
"ID649","F","1981-05-15","MS","1996-11-21",NA,NA,15,"1991-11-15","08:15:00",9723400,708500,"wet",1992,"grassland",0,127,"AF",3,"GRP152",1,1,"NR",0,8,NA,4
"ID1058","M","1983-01-15","UNK","1994-01-18",NA,NA,15,"1991-11-15","10:58:00",9724500,703500,"wet",1992,"woodland",1,107,"RM",9,"GRP114",1,NA,NA,NA,4,3,4
"ID657","F","1983-08-15","MS","1994-01-02",NA,NA,15,"1991-11-15","12:00:00",9724000,701500,"wet",1992,"woodland",1,100,"AF",3,"GRP164",1,NA,"RAF_1",NA,4,NA,4
"ID658","F","1983-08-15","MS","1994-01-08",NA,NA,15,"1991-11-15","12:00:00",9724000,701500,"wet",1992,"grassland",0,100,"AF",3,"GRP164",1,NA,"NR",3,4,NA,4
"ID666","F","1988-02-15","MS","1994-01-06",NA,NA,15,"1991-11-15","12:00:00",9724000,701500,"wet",1992,"grassland",0,46,"AF",3,"GRP164",1,1,"NR",NA,4,NA,4
"ID659","F","1983-08-15","MS","1994-07-05",NA,NA,15,"1991-11-15","08:30:00",9725800,709000,"wet",1992,"grassland",0,100,"AF",3,"GRP164",1,0,"NR",NA,4,NA,4
"ID327","M","1983-01-15","UNK","1994-12-08",NA,NA,15,"1991-11-15","09:40:00",9729000,699800,"wet",1992,"woodland",1,107,"RM",9,"GRP114",1,NA,NA,NA,4,3,4
"ID506","M","1983-01-15","UNK","1994-01-13",NA,NA,15,"1991-11-15","09:40:00",9729000,699800,"wet",1992,"woodland",1,107,"RM",9,"GRP114",1,NA,NA,NA,4,3,4
"ID667","M","1991-07-15","MS","1992-12-17",NA,NA,15,"1991-11-15","08:00:00",9724600,703400,"wet",1992,"grassland",0,5,"C",12,"GRP164",1,NA,NA,NA,4,NA,4
"ID668","F","1991-07-15","MS","2004-02-09",NA,NA,15,"1991-11-15","08:00:00",9724600,703400,"wet",1992,"grassland",0,5,"C",12,"GRP164",1,NA,NA,NA,4,NA,4
"ID470","F","1981-07-15","UNK","1997-07-07",NA,NA,15,"1991-11-15","12:15:00",9686000,723500,"wet",1992,"grassland",0,125,"AF",3,"GRP170",1,0,"NR",NA,3,NA,4
"ID736","M","1979-07-15","UNK","1992-07-22",NA,NA,15,"1991-11-15","13:10:00",9686600,723000,"wet",1992,"grassland",0,149,"RM",9,"GRP184",1,NA,NA,NA,1,2,1
"ID1061","M","1981-07-15","UNK","1992-07-22",NA,NA,15,"1991-11-15","13:10:00",9686600,723000,"wet",1992,"grassland",0,125,"RM",9,"GRP184",1,NA,NA,NA,1,2,1
"ID471","F","1983-07-15","UNK","1999-09-30",NA,NA,15,"1991-11-15","13:10:00",9686600,723000,"wet",1992,"grassland",0,101,"AF",3,"GRP170",1,NA,"NR",0,3,NA,4
"ID489","F","1987-01-15","N3","2006-10-14",NA,NA,15,"1991-11-15","13:10:00",9686600,723000,"wet",1992,"grassland",0,59,"AF",3,"GRP170",1,NA,"NR",0,3,NA,4
"ID695","F","1983-02-15","NB","1993-11-27",NA,NA,15,"1991-11-15","15:05:00",9687500,722400,"wet",1992,"grassland",0,106,"AF",3,"GRP172",1,1,"NR",0,1,NA,4
"ID699","F","1990-07-15","NB","1993-11-27",NA,NA,15,"1991-11-15","08:40:00",9689500,732200,"wet",1992,"grassland",0,17,"SA1",1,"GRP172",1,NA,NA,NA,1,NA,4
"ID749","M","1987-12-15","NW","1995-10-25",NA,NA,15,"1991-11-15","12:30:00",9701500,738700,"wet",1992,"woodland",1,48,"NM",8,"GRP27",1,NA,NA,NA,NA,3,NA
"ID748","M","1987-12-15","NW","1995-10-03",NA,NA,15,"1991-11-15","12:30:00",9701500,738700,"wet",1992,"woodland",1,48,"NM",8,"GRP27",1,NA,NA,NA,NA,3,NA
"ID1035","M","1987-01-15","UNK","1995-10-25",NA,NA,15,"1991-11-15","12:30:00",9701500,738700,"wet",1992,"grassland",0,59,"NM",8,"GRP27",1,NA,NA,NA,NA,3,NA
"ID102","M","1985-07-15","UNK","1995-06-20",NA,NA,15,"1991-11-15","18:25:00",9705300,731600,"wet",1992,"grassland",0,77,"NM",8,"GRP45",1,NA,NA,NA,NA,2,NA
"ID1303","M","1985-07-15","UNK","1992-02-12",NA,NA,15,"1991-11-15","10:00:00",9724000,710500,"wet",1992,"grassland",0,77,"NM",8,"GRP298",0,NA,NA,NA,NA,1,NA
"ID485","M","1989-11-15","UNK","1992-04-24",NA,NA,15,"1991-11-15","17:55:00",9727100,709900,"wet",1992,"grassland",0,25,"NM",8,"GRP133",0,NA,NA,NA,NA,1,NA
"ID1297","M","1988-01-15","UNK","1998-11-06","D",29,15,"1991-11-15","12:40:00",9707000,735200,"wet",1992,"grassland",0,47,"NM",8,"GRP294",1,NA,NA,NA,NA,3,NA
"ID1298","M","1988-01-15","UNK","1996-08-17",NA,NA,15,"1991-11-15","12:40:00",9707000,735200,"wet",1992,"grassland",0,47,"NM",8,"GRP294",1,NA,NA,NA,NA,3,NA
"ID1300","M","1987-07-15","UNK","1996-01-19",NA,NA,15,"1991-11-15","13:00:00",9703700,733400,"wet",1992,"grassland",0,53,"NM",8,"GRP45",1,NA,NA,NA,NA,2,NA
"ID1299","M","1988-01-15","UNK","2000-01-31",NA,NA,15,"1991-11-15","10:15:00",9707000,735200,"wet",1992,"grassland",0,47,"NM",8,"GRP294",1,NA,NA,NA,NA,3,NA
"ID787","M","1989-07-15","UNK","1994-04-26",NA,NA,15,"1991-11-15","12:05:00",9690600,715700,"wet",1992,"grassland",0,29,"NM",8,"GRP189",1,NA,NA,NA,NA,1,NA
"ID14","M","1989-11-15","UNK","1992-03-23",NA,NA,15,"1991-11-15","14:20:00",9706400,698200,"wet",1992,"woodland",1,25,"NM",8,"GRP10",0,NA,NA,NA,NA,2,NA
