"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
NA,NA,"TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL"
NA,NA,"TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL","TRUMAN,CAPOTE&COCKTAIL"
NA,NA,"CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC"
NA,NA,"CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC","CULSAC"
NA,NA,"WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN","WAIN"
NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
NA,NA,NA,"SB","SB","SB","SB","SB","SB","SB","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW","SW"
NA,NA,NA,"SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB","SB"
NA,NA,NA,NA,"SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR"
NA,NA,NA,NA,"SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR","SR"
NA,NA,"SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY","SCURRY"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS","CS"
NA,NA,NA,NA,NA,"CS","CS","CS","CS","CS","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37","CS30-37"
NA,NA,NA,NA,NA,"GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW"
NA,NA,NA,"BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF","BUFFALO-BOB,BILL&GOLF"
NA,NA,NA,NA,NA,"MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK"
NA,NA,NA,"U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H","U3H"
NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM","RM"
NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5","PIM+S#5"
NA,NA,NA,"GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER"
NA,NA,NA,"GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER","GINGER&ROGER"
NA,NA,NA,"MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2"
NA,NA,NA,"MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2","MALARIA1&2"
NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,"C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2","C2"
